,Name,URL
1633,Orbicella sp. - Dead,https://coralnet.ucsd.edu/label/6755/
1634,Orbicella spp.,https://coralnet.ucsd.edu/label/6643/
1635,Orbicella spp. - Bleached,https://coralnet.ucsd.edu/label/6678/
1636,Orbicella spp. - Intermediately bleached,https://coralnet.ucsd.edu/label/6657/
1637,Other Branch Bleached,https://coralnet.ucsd.edu/label/5887/
1638,Other Branch Dead,https://coralnet.ucsd.edu/label/5888/
1639,Other Branch Healthy,https://coralnet.ucsd.edu/label/5885/
1640,Other Branch Paling,https://coralnet.ucsd.edu/label/5886/
1641,Other coral or algae,https://coralnet.ucsd.edu/label/3634/
1642,Other hard coral,https://coralnet.ucsd.edu/label/175/
1643,Other Hard Coral Bleached (white),https://coralnet.ucsd.edu/label/2601/
1644,Other scleractinians,https://coralnet.ucsd.edu/label/100/
1645,Oulastrea,https://coralnet.ucsd.edu/label/5380/
1646,Oulastrea crispata,https://coralnet.ucsd.edu/label/6436/
1647,Oulastrea_ encrusting,https://coralnet.ucsd.edu/label/5372/
1648,Oulophyllia,https://coralnet.ucsd.edu/label/3461/
1649,Oulophyllia bennettae,https://coralnet.ucsd.edu/label/6541/
1650,Oulophyllia crispa,https://coralnet.ucsd.edu/label/1957/
1651,Oulophyllia_encrusting,https://coralnet.ucsd.edu/label/5073/
1652,Oulophyllia levis,https://coralnet.ucsd.edu/label/6542/
1653,Oulophyllia_massive,https://coralnet.ucsd.edu/label/5074/
1654,Oulophyllia spp._bleached,https://coralnet.ucsd.edu/label/5465/
1655,Out-planted colony,https://coralnet.ucsd.edu/label/4203/
1656,Oxypora,https://coralnet.ucsd.edu/label/193/
1657,Oxypora echinata,https://coralnet.ucsd.edu/label/6486/
1658,Oxypora_encrusting,https://coralnet.ucsd.edu/label/5075/
1659,Oxypora_foliose,https://coralnet.ucsd.edu/label/5076/
1660,Oxypora lacera,https://coralnet.ucsd.edu/label/6487/
1661,Oxypora_laminar,https://coralnet.ucsd.edu/label/6970/
1662,Oxypora_massive,https://coralnet.ucsd.edu/label/5077/
1663,Pachyseris,https://coralnet.ucsd.edu/label/71/
1664,Pachyseris_encrusting,https://coralnet.ucsd.edu/label/5078/
1665,Pachyseris_foliose,https://coralnet.ucsd.edu/label/5079/
1666,Pachyseris gemmae,https://coralnet.ucsd.edu/label/6385/
1667,Pachyseris_laminar,https://coralnet.ucsd.edu/label/6971/
1668,Pachyseris plating,https://coralnet.ucsd.edu/label/2882/
1669,Pachyseris rugosa,https://coralnet.ucsd.edu/label/6386/
1670,Pachyseris speciosa,https://coralnet.ucsd.edu/label/4504/
1671,Pachyseris spp.,https://coralnet.ucsd.edu/label/1945/
1672,Palauastrea ramosa,https://coralnet.ucsd.edu/label/7255/
1673,Paled massive/submassive,https://coralnet.ucsd.edu/label/4569/
1674,Pale foliose,https://coralnet.ucsd.edu/label/4590/
1675,Pale Other Acropora,https://coralnet.ucsd.edu/label/4620/
1676,Palythoa sp,https://coralnet.ucsd.edu/label/419/
1677,Paracyathus,https://coralnet.ucsd.edu/label/3225/
1678,Paracyathus pulchellus_Phyllangia americana,https://coralnet.ucsd.edu/label/472/
1679,Paracyathus stokesi,https://coralnet.ucsd.edu/label/1582/
1680,Paragoniastrea,https://coralnet.ucsd.edu/label/5381/
1681,Paragoniastrea australensis,https://coralnet.ucsd.edu/label/3516/
1682,Paragoniastrea australIensis,https://coralnet.ucsd.edu/label/6543/
1683,Paragoniastrea deformis,https://coralnet.ucsd.edu/label/6544/
1684,Paragoniastrea_encrusting,https://coralnet.ucsd.edu/label/5494/
1685,Paragoniastrea_massive,https://coralnet.ucsd.edu/label/5821/
1686,Paragoniastrea russelli,https://coralnet.ucsd.edu/label/1951/
1687,Paragoniastrea_submassive,https://coralnet.ucsd.edu/label/6972/
1688,Paramontastraea,https://coralnet.ucsd.edu/label/5382/
1689,Paramontastraea peresi,https://coralnet.ucsd.edu/label/2157/
1690,Paramontastraea salebrosa,https://coralnet.ucsd.edu/label/3971/
1691,Paramontastrea,https://coralnet.ucsd.edu/label/5946/
1692,Paramontastrea salebrosa,https://coralnet.ucsd.edu/label/6545/
1693,Partial Bleaching,https://coralnet.ucsd.edu/label/4550/
1694,Partial Bleaching Branching,https://coralnet.ucsd.edu/label/4565/
1695,Partial Bleaching Encrusting,https://coralnet.ucsd.edu/label/4559/
1696,Partial Bleaching Massive,https://coralnet.ucsd.edu/label/4564/
1697,Partial Bleaching Other Corals,https://coralnet.ucsd.edu/label/4562/
1698,Partially Bleached Agaricia agricites,https://coralnet.ucsd.edu/label/5404/
1699,Partially bleached Branching,https://coralnet.ucsd.edu/label/4556/
1700,Partially Bleached Coral,https://coralnet.ucsd.edu/label/4473/
1701,Partially Bleached Diploria labyrinthiformis,https://coralnet.ucsd.edu/label/5410/
1702,Partially bleached massive,https://coralnet.ucsd.edu/label/4553/
1703,Partially Bleached Orbicella Annularis,https://coralnet.ucsd.edu/label/5406/
1704,Partially Bleached Orbicella faveolata,https://coralnet.ucsd.edu/label/5408/
1705,Partially Dead Coral,https://coralnet.ucsd.edu/label/6022/
1706,Partially Live Coral,https://coralnet.ucsd.edu/label/6021/
1707,Pastreoides,https://coralnet.ucsd.edu/label/393/
1708,Pavona,https://coralnet.ucsd.edu/label/72/
1709,Pavona cactus,https://coralnet.ucsd.edu/label/1946/
1710,Pavona chiriquiensis,https://coralnet.ucsd.edu/label/6222/
1711,Pavona clavus,https://coralnet.ucsd.edu/label/3322/
1712,Pavona (columnar),https://coralnet.ucsd.edu/label/3292/
1713,Pavona_columnar,https://coralnet.ucsd.edu/label/5080/
1714,Pavona danai,https://coralnet.ucsd.edu/label/6382/
1715,Pavona decussata,https://coralnet.ucsd.edu/label/1579/
1716,Pavona decussata_divaricata_frondifera,https://coralnet.ucsd.edu/label/1947/
1717,Pavona_digitate,https://coralnet.ucsd.edu/label/6973/
1718,Pavona duerdeni,https://coralnet.ucsd.edu/label/441/
1719,Pavona encrusting,https://coralnet.ucsd.edu/label/4819/
1720,Pavona_encrusting,https://coralnet.ucsd.edu/label/5081/
1721,Pavona explanulata,https://coralnet.ucsd.edu/label/1578/
1722,Pavona_foliose,https://coralnet.ucsd.edu/label/5082/
1723,Pavona frondifera,https://coralnet.ucsd.edu/label/6383/
1724,Pavona_laminar,https://coralnet.ucsd.edu/label/6974/
1725,Pavona maldivensis,https://coralnet.ucsd.edu/label/1860/
1726,Pavona maldivensis bleached,https://coralnet.ucsd.edu/label/4522/
1727,Pavona_massive,https://coralnet.ucsd.edu/label/5083/
1728,Pavona massive/encrusting,https://coralnet.ucsd.edu/label/2892/
1729,Pavona minuta,https://coralnet.ucsd.edu/label/6384/
1730,Pavona spp. massive,https://coralnet.ucsd.edu/label/5464/
1731,Pavona spp. massive_bleached,https://coralnet.ucsd.edu/label/5442/
1732,Pavona spp. other_bleached,https://coralnet.ucsd.edu/label/5443/
1733,Pavona (submassive),https://coralnet.ucsd.edu/label/3413/
1734,Pavona varians,https://coralnet.ucsd.edu/label/442/
1735,Pavona varians algal overgrowth,https://coralnet.ucsd.edu/label/2197/
1736,Pavona varians bleached,https://coralnet.ucsd.edu/label/2194/
1737,Pavona varians tissue loss,https://coralnet.ucsd.edu/label/2195/
1738,Pavona varians trematodiasis,https://coralnet.ucsd.edu/label/2196/
1739,Pavona varians_venosa,https://coralnet.ucsd.edu/label/1948/
1740,Pavona varians with star predation,https://coralnet.ucsd.edu/label/7206/
1741,Pavona venosa,https://coralnet.ucsd.edu/label/3323/
1742,P. duerdeni,https://coralnet.ucsd.edu/label/2584/
1743,Pectinia,https://coralnet.ucsd.edu/label/196/
1744,Pectinia alcicornis,https://coralnet.ucsd.edu/label/6546/
1745,Pectinia_encrusting,https://coralnet.ucsd.edu/label/5305/
1746,Pectinia lactuca,https://coralnet.ucsd.edu/label/6547/
1747,Pectinia_laminar,https://coralnet.ucsd.edu/label/6975/
1748,Pectinia paeonia,https://coralnet.ucsd.edu/label/6548/
1749,Pectinia - Submassive,https://coralnet.ucsd.edu/label/5849/
1750,Pectiniid - Unidentified Plating,https://coralnet.ucsd.edu/label/195/
1751,Phyllangia,https://coralnet.ucsd.edu/label/6060/
1752,Phyllangia americana,https://coralnet.ucsd.edu/label/2150/
1753,Phyllangia mouchezii,https://coralnet.ucsd.edu/label/2120/
1754,Phymastrea,https://coralnet.ucsd.edu/label/1612/
1755,Phymastrea spp._bleached,https://coralnet.ucsd.edu/label/5858/
1756,Physogyra,https://coralnet.ucsd.edu/label/594/
1757,Physogyra lichtensteini,https://coralnet.ucsd.edu/label/6559/
1758,Physogyra_massive,https://coralnet.ucsd.edu/label/6976/
1759,Physophyllia ayleni,https://coralnet.ucsd.edu/label/6549/
1760,Pic 1,https://coralnet.ucsd.edu/label/6265/
1761,Pigmented Montipora capitata,https://coralnet.ucsd.edu/label/4514/
1762,Pigmented Porites Compressa,https://coralnet.ucsd.edu/label/4513/
1763,Plate 20-50cm,https://coralnet.ucsd.edu/label/5286/
1764,Plate <20cm,https://coralnet.ucsd.edu/label/5285/
1765,Plate >50cm,https://coralnet.ucsd.edu/label/5287/
1766,Plating Coral,https://coralnet.ucsd.edu/label/3435/
1767,Plating Coral bleached,https://coralnet.ucsd.edu/label/6172/
1768,Platygyra,https://coralnet.ucsd.edu/label/116/
1769,Platygyra 1,https://coralnet.ucsd.edu/label/165/
1770,Platygyra 2,https://coralnet.ucsd.edu/label/166/
1771,Platygyra acuta,https://coralnet.ucsd.edu/label/6550/
1772,Platygyra Bleached,https://coralnet.ucsd.edu/label/5899/
1773,Platygyra carnosus,https://coralnet.ucsd.edu/label/6551/
1774,Platygyra contorta,https://coralnet.ucsd.edu/label/6552/
1775,Platygyra crosslandi,https://coralnet.ucsd.edu/label/2111/
1776,Platygyra daedalea,https://coralnet.ucsd.edu/label/1560/
1777,Platygyra Dead,https://coralnet.ucsd.edu/label/5900/
1778,Platygyra_encrusting,https://coralnet.ucsd.edu/label/4932/
1779,Platygyra Encrusting,https://coralnet.ucsd.edu/label/2341/
1780,Platygyra Healthy,https://coralnet.ucsd.edu/label/5897/
1781,Platygyra lamellina,https://coralnet.ucsd.edu/label/1563/
1782,Platygyra_massive,https://coralnet.ucsd.edu/label/5084/
1783,Platygyra Massive,https://coralnet.ucsd.edu/label/3376/
1784,Platygyra Paling,https://coralnet.ucsd.edu/label/5898/
1785,Platygyra pini,https://coralnet.ucsd.edu/label/4495/
1786,Platygyra ryukyuensis,https://coralnet.ucsd.edu/label/6553/
1787,Platygyra ryukyuensis 1,https://coralnet.ucsd.edu/label/763/
1788,Platygyra sinensis,https://coralnet.ucsd.edu/label/2112/
1789,Platygyra spp.,https://coralnet.ucsd.edu/label/1958/
1790,Platygyra Sub-Massive,https://coralnet.ucsd.edu/label/2340/
1791,Platygyra verweyi,https://coralnet.ucsd.edu/label/6554/
1792,Plerogyra,https://coralnet.ucsd.edu/label/609/
1793,Plerogyra_massive,https://coralnet.ucsd.edu/label/6977/
1794,Plerogyra sinuosa,https://coralnet.ucsd.edu/label/6560/
1795,Plesiastrea,https://coralnet.ucsd.edu/label/1614/
1796,Plesiastrea_encrusting,https://coralnet.ucsd.edu/label/5499/
1797,Plesiastrea_massive,https://coralnet.ucsd.edu/label/6978/
1798,Plesiastrea versipora,https://coralnet.ucsd.edu/label/1559/
1799,Pleuractis,https://coralnet.ucsd.edu/label/1613/
1800,Pleuractis granulosa,https://coralnet.ucsd.edu/label/6461/
1801,Pleuractis gravis,https://coralnet.ucsd.edu/label/6462/
1802,Pleuractis_massive,https://coralnet.ucsd.edu/label/5087/
1803,Pleuractis moluccensis,https://coralnet.ucsd.edu/label/6463/
1804,Pleuractis paumotensis,https://coralnet.ucsd.edu/label/6464/
1805,Pleuractis taiwanensis,https://coralnet.ucsd.edu/label/6465/
1806,Pocillopora,https://coralnet.ucsd.edu/label/73/
1807,Pocillopora acuta,https://coralnet.ucsd.edu/label/6424/
1808,Pocillopora algal overgrowth,https://coralnet.ucsd.edu/label/7084/
1809,Pocillopora aliciae,https://coralnet.ucsd.edu/label/3515/
1810,Pocillopora ank_dan_ele_mea_set_ver,https://coralnet.ucsd.edu/label/1969/
1811,Pocillopora ankeli,https://coralnet.ucsd.edu/label/6425/
1812,Pocillopora (branching),https://coralnet.ucsd.edu/label/2347/
1813,Pocillopora_branching_closed,https://coralnet.ucsd.edu/label/6979/
1814,Pocillopora_branching_open,https://coralnet.ucsd.edu/label/6980/
1815,Pocillopora (Branching_open),https://coralnet.ucsd.edu/label/7483/
1816,Pocillopora brevicornis,https://coralnet.ucsd.edu/label/6426/
1817,Pocillopora_bushy,https://coralnet.ucsd.edu/label/5088/
1818,Pocillopora cauliflower,https://coralnet.ucsd.edu/label/2573/
1819,Pocillopora damicornis,https://coralnet.ucsd.edu/label/448/
1820,Pocillopora elegans,https://coralnet.ucsd.edu/label/6223/
1821,Pocillopora eydouxi_woodjonesi,https://coralnet.ucsd.edu/label/1970/
1822,Pocillopora fungiformis,https://coralnet.ucsd.edu/label/6427/
1823,Pocillopora grandis,https://coralnet.ucsd.edu/label/6428/
1824,Pocillopora grandis (eydouxi),https://coralnet.ucsd.edu/label/449/
1825,Pocillopora grandis with star predation,https://coralnet.ucsd.edu/label/7197/
1826,Pocillopora indiania,https://coralnet.ucsd.edu/label/6099/
1827,Pocillopora kelleheri,https://coralnet.ucsd.edu/label/6429/
1828,Pocillopora ligulata,https://coralnet.ucsd.edu/label/420/
1829,Pocillopora meandrina,https://coralnet.ucsd.edu/label/450/
1830,Pocillopora meandrina algal overgrowth,https://coralnet.ucsd.edu/label/2198/
1831,Pocillopora meandrina tissue loss,https://coralnet.ucsd.edu/label/2200/
1832,Pocillopora meandrina trematodiasis,https://coralnet.ucsd.edu/label/2199/
1833,Pocillopora meandrina with star predation,https://coralnet.ucsd.edu/label/7195/
1834,Pocillopora (pale),https://coralnet.ucsd.edu/label/4600/
1835,Pocillopora setchelli,https://coralnet.ucsd.edu/label/6224/
1836,Pocillopora species,https://coralnet.ucsd.edu/label/1409/
1837,Pocillopora_tabular,https://coralnet.ucsd.edu/label/5966/
1838,Pocillopora verrucosa,https://coralnet.ucsd.edu/label/599/
1839,Pocillopora woodjonesi,https://coralnet.ucsd.edu/label/6430/
1840,Pocilloporidae,https://coralnet.ucsd.edu/label/170/
1841,Pocilloporidae Bleached (white),https://coralnet.ucsd.edu/label/2602/
1842,Podabacia,https://coralnet.ucsd.edu/label/2048/
1843,Podabacia crustacea,https://coralnet.ucsd.edu/label/5568/
1844,Podabacia_encrusting,https://coralnet.ucsd.edu/label/5089/
1845,Podabacia_foliose,https://coralnet.ucsd.edu/label/5090/
1846,Podabacia motuporensis,https://coralnet.ucsd.edu/label/6466/
1847,Polycyathus_encrusting,https://coralnet.ucsd.edu/label/6981/
1848,Polycyathus margondoni,https://coralnet.ucsd.edu/label/1581/
1849,Polycyathus spp,https://coralnet.ucsd.edu/label/6059/
1850,Polymastia janeirensis,https://coralnet.ucsd.edu/label/6054/
1851,Polyphillia,https://coralnet.ucsd.edu/label/3467/
1852,POLYPHYLLIA,https://coralnet.ucsd.edu/label/3532/
1853,Polyphyllia_massive,https://coralnet.ucsd.edu/label/5091/
1854,Polyphyllia talpina,https://coralnet.ucsd.edu/label/6467/
1855,Porites,https://coralnet.ucsd.edu/label/74/
1856,Porites algal overgrowth,https://coralnet.ucsd.edu/label/7085/
1857,Porites annae,https://coralnet.ucsd.edu/label/1973/
1858,Porites aranetai,https://coralnet.ucsd.edu/label/6408/
1859,Porites arnaudi,https://coralnet.ucsd.edu/label/3351/
1860,Porites asteroides orange,https://coralnet.ucsd.edu/label/4617/
1861,Porites astreoides,https://coralnet.ucsd.edu/label/113/
1862,Porites attenuata,https://coralnet.ucsd.edu/label/3353/
1863,Porites australiensis,https://coralnet.ucsd.edu/label/6410/
1864,Porites bernardi,https://coralnet.ucsd.edu/label/555/
1865,Porites Bleached,https://coralnet.ucsd.edu/label/5903/
1866,Porites (branching),https://coralnet.ucsd.edu/label/1413/
1867,Porites Branching,https://coralnet.ucsd.edu/label/3456/
1868,Porites_branching_closed,https://coralnet.ucsd.edu/label/6982/
1869,Porites branneri,https://coralnet.ucsd.edu/label/1371/
1870,Porites brighami,https://coralnet.ucsd.edu/label/443/
1871,Porites brighami algal overgrowth,https://coralnet.ucsd.edu/label/2205/
1872,Porites brighami bleached,https://coralnet.ucsd.edu/label/2202/
1873,Porites brighami tissue loss,https://coralnet.ucsd.edu/label/2203/
1874,Porites brighami trematodiasis,https://coralnet.ucsd.edu/label/2204/
1875,Porites colonensis,https://coralnet.ucsd.edu/label/1372/
1876,Porites columna,https://coralnet.ucsd.edu/label/3879/
1877,Porites_columnar,https://coralnet.ucsd.edu/label/5092/
1878,Porites compressa,https://coralnet.ucsd.edu/label/444/
1879,Porites compressa algal overgrowth,https://coralnet.ucsd.edu/label/2206/
1880,Porites compressa branching,https://coralnet.ucsd.edu/label/5394/
1881,Porites compressa encrusting,https://coralnet.ucsd.edu/label/5395/
1882,Porites compressa morpho 1 fingers,https://coralnet.ucsd.edu/label/2570/
1883,Porites compressa morpho 2 fused branches,https://coralnet.ucsd.edu/label/2571/
1884,Porites compressa paled,https://coralnet.ucsd.edu/label/2794/
1885,Porites compressa tissue loss,https://coralnet.ucsd.edu/label/2208/
1886,Porites compressa trematodiasis,https://coralnet.ucsd.edu/label/2207/
1887,Porites compressa with star predation,https://coralnet.ucsd.edu/label/7196/
1888,Porites cumulatus,https://coralnet.ucsd.edu/label/6401/
1889,Porites cylindrica,https://coralnet.ucsd.edu/label/132/
1890,Porites Dead,https://coralnet.ucsd.edu/label/5904/
1891,Porites deformis,https://coralnet.ucsd.edu/label/6226/
1892,Porites densa,https://coralnet.ucsd.edu/label/6411/
1893,Porites_Digitate,https://coralnet.ucsd.edu/label/6185/
1894,Porites digitiform,https://coralnet.ucsd.edu/label/2477/
1895,Porites divaricata,https://coralnet.ucsd.edu/label/1177/
1896,Porites duerdeni,https://coralnet.ucsd.edu/label/445/
1897,Porites_encrusting,https://coralnet.ucsd.edu/label/4929/
1898,Porites_encrusting_long_uprights,https://coralnet.ucsd.edu/label/6983/
1899,Porites encrusting-plates,https://coralnet.ucsd.edu/label/2572/
1900,Porites evermanii,https://coralnet.ucsd.edu/label/2566/
1901,Porites evermanni,https://coralnet.ucsd.edu/label/446/
1902,Porites evermanni algal overgrowth,https://coralnet.ucsd.edu/label/2213/
1903,Porites evermanni bleached,https://coralnet.ucsd.edu/label/2210/
1904,Porites evermanni tissue loss,https://coralnet.ucsd.edu/label/2211/
1905,Porites evermanni trematodiasis,https://coralnet.ucsd.edu/label/2212/
1906,Porites finger,https://coralnet.ucsd.edu/label/6644/
1907,Porites finger - Bleached,https://coralnet.ucsd.edu/label/6679/
1908,Porites finger -Dead,https://coralnet.ucsd.edu/label/6720/
1909,Porites finger - Intermediate bleaching,https://coralnet.ucsd.edu/label/6658/
1910,Porites_foliose,https://coralnet.ucsd.edu/label/5093/
1911,Porites furcata,https://coralnet.ucsd.edu/label/1176/
1912,Porites furcata  bleached,https://coralnet.ucsd.edu/label/7297/
1913,Porites furcata Dead,https://coralnet.ucsd.edu/label/7298/
1914,Porites green,https://coralnet.ucsd.edu/label/7621/
1915,Porites harrisoni,https://coralnet.ucsd.edu/label/1570/
1916,Porites hawaiiensis,https://coralnet.ucsd.edu/label/3411/
1917,Porites Healthy,https://coralnet.ucsd.edu/label/5901/
1918,Porites heronensis,https://coralnet.ucsd.edu/label/3519/
1919,Porites horizontalata,https://coralnet.ucsd.edu/label/6402/
1920,Porites horizontalata_rus,https://coralnet.ucsd.edu/label/1972/
1921,Porites irregularis,https://coralnet.ucsd.edu/label/90/
1922,Porites (knobby),https://coralnet.ucsd.edu/label/7654/
1923,Porites_laminar,https://coralnet.ucsd.edu/label/7002/
1924,Porites latistellata,https://coralnet.ucsd.edu/label/6403/
1925,Porites lichen,https://coralnet.ucsd.edu/label/1865/
1926,Porites lobata,https://coralnet.ucsd.edu/label/89/
1927,Porites lobata 1,https://coralnet.ucsd.edu/label/131/
1928,Porites lobata algal overgrowth,https://coralnet.ucsd.edu/label/2214/
1929,Porites lobata bleached,https://coralnet.ucsd.edu/label/2217/
1930,Porites lobata encrusting,https://coralnet.ucsd.edu/label/5392/
1931,Porites lobata healthy,https://coralnet.ucsd.edu/label/2245/
1932,Porites lobata mounding,https://coralnet.ucsd.edu/label/5393/
1933,Porites lobata tissue loss,https://coralnet.ucsd.edu/label/2216/
1934,Porites lobata trematodiasis,https://coralnet.ucsd.edu/label/2215/
1935,Porites lobata with star predation,https://coralnet.ucsd.edu/label/7200/
1936,Porites (LOF),https://coralnet.ucsd.edu/label/3008/
1937,Porites lutea,https://coralnet.ucsd.edu/label/1571/
1938,Porites lutea bleached,https://coralnet.ucsd.edu/label/4517/
1939,Porites (massive),https://coralnet.ucsd.edu/label/1974/
1940,Porites_massive,https://coralnet.ucsd.edu/label/4950/
1941,Porites massive pale or partially bleached,https://coralnet.ucsd.edu/label/6599/
1942,Porites monticulosa,https://coralnet.ucsd.edu/label/447/
1943,Porites monticulosa bleached,https://coralnet.ucsd.edu/label/4518/
1944,Porites-mound,https://coralnet.ucsd.edu/label/2965/
1945,Porites mounding,https://coralnet.ucsd.edu/label/6645/
1946,Porites mounding - Bleached,https://coralnet.ucsd.edu/label/6680/
1947,Porites mounding - Dead,https://coralnet.ucsd.edu/label/6721/
1948,Porites mounding- Intermediate bleaching,https://coralnet.ucsd.edu/label/6659/
1949,Porites murrayensis,https://coralnet.ucsd.edu/label/6412/
1950,Porites negrosensis,https://coralnet.ucsd.edu/label/6404/
1951,Porites nigrescens,https://coralnet.ucsd.edu/label/4503/
1952,Porites nodifera,https://coralnet.ucsd.edu/label/1646/
1953,Porites nodular branches,https://coralnet.ucsd.edu/label/2569/
1954,Porites non-massive,https://coralnet.ucsd.edu/label/788/
1955,Porites okinawensis,https://coralnet.ucsd.edu/label/6413/
1956,Porites ornata,https://coralnet.ucsd.edu/label/6405/
1957,Porites-Other,https://coralnet.ucsd.edu/label/5958/
1958,Porites Paling,https://coralnet.ucsd.edu/label/5902/
1959,Porites PLating,https://coralnet.ucsd.edu/label/622/
1960,Porites plating - Bleached,https://coralnet.ucsd.edu/label/6681/
1961,Porites plating - Dead,https://coralnet.ucsd.edu/label/6722/
1962,Porites plating - Intermediate bleaching,https://coralnet.ucsd.edu/label/6660/
1963,Porites porites,https://coralnet.ucsd.edu/label/1788/
1964,Porites porties - outplanted,https://coralnet.ucsd.edu/label/7630/
1965,Porites rus,https://coralnet.ucsd.edu/label/88/
1966,Porites rus bleached,https://coralnet.ucsd.edu/label/4519/
1967,Porites rus_columnar,https://coralnet.ucsd.edu/label/7283/
1968,Porites rus_finger columnar,https://coralnet.ucsd.edu/label/7284/
1969,Porites rus - White Syndrome,https://coralnet.ucsd.edu/label/7008/
1970,Porites sillimaniani,https://coralnet.ucsd.edu/label/6406/
1971,Porites solida,https://coralnet.ucsd.edu/label/3324/
1972,Porites species (mounding),https://coralnet.ucsd.edu/label/5795/
1973,Porites stephensoni,https://coralnet.ucsd.edu/label/6414/
1974,Porites Sub-Massive,https://coralnet.ucsd.edu/label/2351/
1975,Porites superfusa,https://coralnet.ucsd.edu/label/4820/
1976,Porites tuberculosa,https://coralnet.ucsd.edu/label/6407/
1977,Porites vaughani,https://coralnet.ucsd.edu/label/6409/
1978,Poritidae branching,https://coralnet.ucsd.edu/label/173/
1979,Poritidae branching Bleached (white),https://coralnet.ucsd.edu/label/2603/
1980,Poritidae encrusting,https://coralnet.ucsd.edu/label/172/
1981,Poritidae encrusting Bleached (white),https://coralnet.ucsd.edu/label/2604/
1982,Poritidae (massive),https://coralnet.ucsd.edu/label/171/
1983,Poritidae plating,https://coralnet.ucsd.edu/label/2955/
1984,Poritipora,https://coralnet.ucsd.edu/label/3468/
1985,Pporites,https://coralnet.ucsd.edu/label/394/
1986,Practice Measurements,https://coralnet.ucsd.edu/label/6631/
1987,Primnoella,https://coralnet.ucsd.edu/label/7234/
1988,Protopalythoa Spp,https://coralnet.ucsd.edu/label/6061/
1989,Psammocora,https://coralnet.ucsd.edu/label/75/
1990,Psammocora albopicta,https://coralnet.ucsd.edu/label/1645/
1991,Psammocora_bushy,https://coralnet.ucsd.edu/label/5094/
1992,Psammocora_columnar,https://coralnet.ucsd.edu/label/5095/
1993,Psammocora contigua,https://coralnet.ucsd.edu/label/1576/
1994,Psammocora digitata,https://coralnet.ucsd.edu/label/6440/
1995,Psammocora_encrusting,https://coralnet.ucsd.edu/label/5096/
1996,Psammocora haimeana,https://coralnet.ucsd.edu/label/6441/
1997,Psammocora haimiana,https://coralnet.ucsd.edu/label/6227/
1998,Psammocora_massive,https://coralnet.ucsd.edu/label/5097/
1999,Psammocora nierstraszi,https://coralnet.ucsd.edu/label/1866/
2000,Psammocora profundacella,https://coralnet.ucsd.edu/label/3073/
2001,Psammocora stellata,https://coralnet.ucsd.edu/label/1035/
2002,Psammocora_submassive,https://coralnet.ucsd.edu/label/6984/
2003,Psammocora superficialis,https://coralnet.ucsd.edu/label/1575/
2004,Pseudodiploria,https://coralnet.ucsd.edu/label/395/
2005,Pseudodiploria bleached,https://coralnet.ucsd.edu/label/458/
2006,Pseudodiploria clivosa,https://coralnet.ucsd.edu/label/1373/
2007,Pseudodiploria strigosa,https://coralnet.ucsd.edu/label/1374/
2008,Pseudodiploria strigosa- Bleached,https://coralnet.ucsd.edu/label/6682/
2009,Pseudodiploria strigosa - Dead,https://coralnet.ucsd.edu/label/6723/
2010,Pseudodiploria strigosa -Intermediate bleach,https://coralnet.ucsd.edu/label/6661/
2011,Pseudodiploria strigosa - outplanted,https://coralnet.ucsd.edu/label/7629/
2012,Pseudosiderastrea,https://coralnet.ucsd.edu/label/3477/
2013,Pseudosiderastrea_encrusting,https://coralnet.ucsd.edu/label/6985/
2014,Pseudosiderastrea formosa,https://coralnet.ucsd.edu/label/6387/
2015,Pseudosiderastrea_massive,https://coralnet.ucsd.edu/label/6986/
2016,Pseudosiderastrea tayamai,https://coralnet.ucsd.edu/label/6388/
2017,psuedodiploria clivosa,https://coralnet.ucsd.edu/label/6908/
2018,Recent Dead Coral,https://coralnet.ucsd.edu/label/142/
2019,Recently dead closed Acropora,https://coralnet.ucsd.edu/label/4593/
2020,Recently Dead Foliose Coral,https://coralnet.ucsd.edu/label/4596/
2021,Recently killed coral,https://coralnet.ucsd.edu/label/1806/
2022,recently partially dead Pocillopora,https://coralnet.ucsd.edu/label/2377/
2023,REcifes_Esquecidos,https://coralnet.ucsd.edu/label/7780/
2024,Recovered,https://coralnet.ucsd.edu/label/2166/
2025,Recruit,https://coralnet.ucsd.edu/label/2165/
2026,Recruit 01,https://coralnet.ucsd.edu/label/3042/
2027,Recruit 10,https://coralnet.ucsd.edu/label/3051/
2028,Recruit 2,https://coralnet.ucsd.edu/label/3043/
2029,Recruit 3,https://coralnet.ucsd.edu/label/3044/
2030,Recruit 4,https://coralnet.ucsd.edu/label/3045/
2031,Recruit 5,https://coralnet.ucsd.edu/label/3046/
2032,Recruit 6,https://coralnet.ucsd.edu/label/3047/
2033,Recruit 7,https://coralnet.ucsd.edu/label/3048/
2034,Recruit 8,https://coralnet.ucsd.edu/label/3049/
2035,Recruit 9,https://coralnet.ucsd.edu/label/3050/
2036,Reef Star Acropora (branching),https://coralnet.ucsd.edu/label/5601/
2037,Reef Star Acropora (digitate),https://coralnet.ucsd.edu/label/5659/
2038,Reef Star Acropora (tabulate),https://coralnet.ucsd.edu/label/5657/
2039,Reef Star Dead Acropora (branching),https://coralnet.ucsd.edu/label/5665/
2040,Reef Star dead Acropora (digitate),https://coralnet.ucsd.edu/label/7779/
