,Label ID,Name,URL,Functional Group,Popularity %,Short Code,Duplicate,Duplicate Notes,Verified,Has Calcification Rates
848,5749,dead Acropora elseyi,https://coralnet.ucsd.edu/label/5749/,Hard coral,0,DAEL,False,,False,False
849,5754,dead Acropora gemmifera,https://coralnet.ucsd.edu/label/5754/,Hard coral,0,DAGM,False,,False,False
850,5758,dead Acropora intermedia,https://coralnet.ucsd.edu/label/5758/,Hard coral,0,DAIN,False,,False,False
851,5750,dead Acropora microphthalma,https://coralnet.ucsd.edu/label/5750/,Hard coral,0,DAMT,False,,False,False
852,5753,dead Acropora muricata,https://coralnet.ucsd.edu/label/5753/,Hard coral,0,DAMC,False,,False,False
853,5755,dead Acropora nasuta,https://coralnet.ucsd.edu/label/5755/,Hard coral,0,DANS,False,,False,False
854,2083,Dead Acropora Plating,https://coralnet.ucsd.edu/label/2083/,Hard coral,35,AcPlat-D,False,,False,False
855,4588,Dead Acropora (Tabulate),https://coralnet.ucsd.edu/label/4588/,Hard coral,56,DAcropTab,False,,False,False
856,5751,dead Acropora tenuis,https://coralnet.ucsd.edu/label/5751/,Hard coral,0,DATN,False,,False,False
857,5752,dead Acropora valida,https://coralnet.ucsd.edu/label/5752/,Hard coral,0,DAVA,False,,False,False
858,5756,dead Acropora yongei,https://coralnet.ucsd.edu/label/5756/,Hard coral,0,DAYG,False,,False,False
859,2086,Dead Acr other,https://coralnet.ucsd.edu/label/2086/,Hard coral,0,AcrOther-D,False,,False,False
860,6789,Dead Astrangia,https://coralnet.ucsd.edu/label/6789/,Hard coral,0,DDAST,False,,False,False
861,7634,DeadBranching,https://coralnet.ucsd.edu/label/7634/,Hard coral,37,DeadBranch,False,,False,False
862,5737,Dead Branching Coral,https://coralnet.ucsd.edu/label/5737/,Hard coral,51,D_branch,False,,False,False
863,7551,Dead columnar,https://coralnet.ucsd.edu/label/7551/,Hard coral,25,dead colum,False,,False,False
864,6900,Deadd coral,https://coralnet.ucsd.edu/label/6900/,Hard coral,15,DCC,False,,False,False
865,7636,DeadEncrusting,https://coralnet.ucsd.edu/label/7636/,Hard coral,44,DeadEncrus,False,,False,False
866,5674,Dead Encrusting,https://coralnet.ucsd.edu/label/5674/,Hard coral,49,dCEn2,False,,False,False
867,6791,Dead Favia gravida,https://coralnet.ucsd.edu/label/6791/,Hard coral,0,DDFA,False,,False,False
868,6811,Dead Favites,https://coralnet.ucsd.edu/label/6811/,Hard coral,27,DFav,False,,False,False
869,7549,Dead Foliaceous,https://coralnet.ucsd.edu/label/7549/,Hard coral,0,Dead folia,False,,False,False
870,4597,Dead Foliose (Old),https://coralnet.ucsd.edu/label/4597/,Hard coral,0,ODFoliose,False,,False,False
871,7638,DeadFolliose,https://coralnet.ucsd.edu/label/7638/,Hard coral,29,DeadFollio,False,,False,False
872,7550,Dead free living,https://coralnet.ucsd.edu/label/7550/,Hard coral,26,Dead free,False,,False,False
873,2088,Dead fungia,https://coralnet.ucsd.edu/label/2088/,Hard coral,35,Fung-D,False,,False,False
874,1855,Dead Hard Coral,https://coralnet.ucsd.edu/label/1855/,Hard coral,60,HC_dead,True,Duplicate of Recent Dead Coral,False,False
875,7539,Dead Hard Digitate Coral,https://coralnet.ucsd.edu/label/7539/,Hard coral,17,DHDC,False,,False,False
876,7640,DeadMassive,https://coralnet.ucsd.edu/label/7640/,Hard coral,38,DeadMass,False,,False,False
877,1994,Dead Massive Coral,https://coralnet.ucsd.edu/label/1994/,Hard coral,77,DMS,False,,False,False
878,6794,Dead Meandrina braziliensis,https://coralnet.ucsd.edu/label/6794/,Hard coral,0,DDME,False,,False,False
879,6812,Dead Merulinidae,https://coralnet.ucsd.edu/label/6812/,Hard coral,25,DMer,False,,False,False
880,6810,Dead Millepora alcicornis,https://coralnet.ucsd.edu/label/6810/,Hard coral,33,DMla,False,,False,False
881,6796,Dead Montastraea cavernosa,https://coralnet.ucsd.edu/label/6796/,Hard coral,0,DDMONC,False,,False,False
882,4737,Dead Montipora,https://coralnet.ucsd.edu/label/4737/,Hard coral,23,DMonti,False,,False,False
883,6798,Dead Mussismilia brazilienses,https://coralnet.ucsd.edu/label/6798/,Hard coral,21,DDMUBR,False,,False,False
884,6802,Dead Mussismilia harttii,https://coralnet.ucsd.edu/label/6802/,Hard coral,24,DDMuHa,False,,False,False
885,6804,Dead Mussismilia hispida,https://coralnet.ucsd.edu/label/6804/,Hard coral,21,DDMuHi,False,,False,False
886,5666,Dead Non-Acropora (branching),https://coralnet.ucsd.edu/label/5666/,Hard coral,59,dCBNAn,False,,False,False
887,4622,Dead Other Acropora,https://coralnet.ucsd.edu/label/4622/,Hard coral,52,DOAcro,False,,False,False
888,7642,DeadPlating,https://coralnet.ucsd.edu/label/7642/,Hard coral,34,DeadPlate,False,,False,False
889,2084,Dead Pocillopora,https://coralnet.ucsd.edu/label/2084/,Hard coral,67,D_Pocillo,False,,True,False
890,5747,dead Pocillopora damicornis,https://coralnet.ucsd.edu/label/5747/,Hard coral,64,DPDC,False,,False,False
891,4538,Dead Pocillopora eydouxi,https://coralnet.ucsd.edu/label/4538/,Hard coral,0,D_eyd,False,,False,False
892,5746,dead Pocillopora meandrina,https://coralnet.ucsd.edu/label/5746/,Hard coral,0,DPME,False,,False,False
893,4601,Dead Pocillopora (old),https://coralnet.ucsd.edu/label/4601/,Hard coral,0,ODPoc,False,,False,False
894,5745,Dead Pocillopora verrucosa,https://coralnet.ucsd.edu/label/5745/,Hard coral,0,DPVR,False,,False,False
895,6806,Dead Porites astreoides,https://coralnet.ucsd.edu/label/6806/,Hard coral,0,DDPoA,False,,False,False
896,6807,Dead Porites branneri,https://coralnet.ucsd.edu/label/6807/,Hard coral,0,DDPoB,False,,False,False
897,2087,Dead Porites massive,https://coralnet.ucsd.edu/label/2087/,Hard coral,72,PorMass-D,False,,False,False
898,2085,Dead Porites submassive,https://coralnet.ucsd.edu/label/2085/,Hard coral,30,PorSubm-D,False,,False,False
899,7646,DeadSolitary,https://coralnet.ucsd.edu/label/7646/,Hard coral,32,DeadSolita,False,,False,False
900,5736,Dead Submassive Coral,https://coralnet.ucsd.edu/label/5736/,Hard coral,55,D_sub,False,,False,False
901,7644,DeadUpright,https://coralnet.ucsd.edu/label/7644/,Hard coral,33,DeadUprigh,False,,False,False
902,6914,Dendrogyra,https://coralnet.ucsd.edu/label/6914/,Hard coral,0,dndrogyr,False,,False,False
903,1773,Dendrogyra cylindrus,https://coralnet.ucsd.edu/label/1773/,Hard coral,69,DenCyl,False,,True,True
904,3320,Dendrophyllia,https://coralnet.ucsd.edu/label/3320/,Hard coral,55,Dendroph,False,,True,False
905,7517,Dendrophyllidae,https://coralnet.ucsd.edu/label/7517/,Hard coral,0,C_dendro,False,,False,False
906,3465,Diaseris,https://coralnet.ucsd.edu/label/3465/,Hard coral,0,Diaser,False,,False,False
907,6915,Dichocoenia,https://coralnet.ucsd.edu/label/6915/,Hard coral,0,dichoco,False,,False,False
908,1774,Dichocoenia stellaris,https://coralnet.ucsd.edu/label/1774/,Hard coral,37,CIS,False,,False,False
909,1775,Dichocoenia stokesi,https://coralnet.ucsd.edu/label/1775/,Hard coral,68,Dicho_stok,False,,True,True
910,5403,DiCoral,https://coralnet.ucsd.edu/label/5403/,Hard coral,43,DiCoral,False,,False,False
911,5949,Dictiosphaeria versluysii,https://coralnet.ucsd.edu/label/5949/,Hard coral,0,DVER,False,,False,False
912,5297,Digitate 20-50cm,https://coralnet.ucsd.edu/label/5297/,Hard coral,27,DIGI2050,False,,False,False
913,5296,Digitate <20cm,https://coralnet.ucsd.edu/label/5296/,Hard coral,0,DIG20,False,,False,False
914,5298,Digitate >50cm,https://coralnet.ucsd.edu/label/5298/,Hard coral,0,DIGI50,False,,False,False
915,5324,Digitate Acro 20-50cm,https://coralnet.ucsd.edu/label/5324/,Hard coral,49,DIGIA2050,False,,False,False
916,5323,Digitate Acro <20cm,https://coralnet.ucsd.edu/label/5323/,Hard coral,49,DIGIA20,False,,False,False
917,5325,Digitate Acro >50cm,https://coralnet.ucsd.edu/label/5325/,Hard coral,46,DIGIA50,False,,False,False
918,164,Diploastrea,https://coralnet.ucsd.edu/label/164/,Hard coral,78,Diplo,False,,True,True
919,1949,Diploastrea heliopora,https://coralnet.ucsd.edu/label/1949/,Hard coral,62,DiplHel,False,,True,False
920,6163,Diploastrea_massive,https://coralnet.ucsd.edu/label/6163/,Hard coral,51,dilmas,False,,False,False
921,5850,Diploastrea - Massive,https://coralnet.ucsd.edu/label/5850/,Hard coral,22,Dip-Mas,False,,False,False
922,1185,Diploria clivosa,https://coralnet.ucsd.edu/label/1185/,Hard coral,57,DC,True,Duplicate of Pseudodiploria clivosa,False,False
923,1187,Diploria labyrinthiformis,https://coralnet.ucsd.edu/label/1187/,Hard coral,78,DiplLab,False,,True,True
924,6669,Diploria labyrinthiformis - Bleached,https://coralnet.ucsd.edu/label/6669/,Hard coral,0,CB-DLAB,False,,False,False
925,6711,Diploria labyrinthiformis - Dead,https://coralnet.ucsd.edu/label/6711/,Hard coral,18,CD-DLAB,False,,False,False
926,6650,Diploria labyrinthiformis -IntermediateBleach,https://coralnet.ucsd.edu/label/6650/,Hard coral,0,CI-DLAB,False,,False,False
927,6864,Diploria spp,https://coralnet.ucsd.edu/label/6864/,Hard coral,51,Diploria,False,,False,False
928,1186,Diploria stigosa,https://coralnet.ucsd.edu/label/1186/,Hard coral,71,DS,True,Duplicate of Pseudodiploria strigosa,False,False
929,1776,Diploria strigosa,https://coralnet.ucsd.edu/label/1776/,Hard coral,64,DIS,True,Duplicate of Pseudodiploria strigosa,False,False
930,1609,Dipsastraea,https://coralnet.ucsd.edu/label/1609/,Hard coral,79,Dipsa,False,,True,True
931,6509,Dipsastraea amicorum,https://coralnet.ucsd.edu/label/6509/,Hard coral,26,Dipamicoru,False,,False,False
932,6510,Dipsastraea danai,https://coralnet.ucsd.edu/label/6510/,Hard coral,29,Dipdanai,False,,False,False
933,5030,Dipsastraea_encrusting,https://coralnet.ucsd.edu/label/5030/,Hard coral,61,dipenc,False,,False,False
934,6511,Dipsastraea faviaformis,https://coralnet.ucsd.edu/label/6511/,Hard coral,26,Dipfaviafo,False,,False,False
935,3056,Dipsastraea favus,https://coralnet.ucsd.edu/label/3056/,Hard coral,59,DipsFav,False,,True,False
936,6512,Dipsastraea helianthoides,https://coralnet.ucsd.edu/label/6512/,Hard coral,26,Dipheliant,False,,False,False
937,6513,Dipsastraea laxa,https://coralnet.ucsd.edu/label/6513/,Hard coral,29,Diplaxa,False,,False,False
938,6514,Dipsastraea lizardensis,https://coralnet.ucsd.edu/label/6514/,Hard coral,26,Diplizarde,False,,False,False
939,6515,Dipsastraea maritima,https://coralnet.ucsd.edu/label/6515/,Hard coral,26,Dipmaritim,False,,False,False
940,5031,Dipsastraea_massive,https://coralnet.ucsd.edu/label/5031/,Hard coral,60,dipmas,False,,False,False
941,6516,Dipsastraea mathaii,https://coralnet.ucsd.edu/label/6516/,Hard coral,26,Dipmathaii,False,,False,False
942,968,Dipsastraea matthai,https://coralnet.ucsd.edu/label/968/,Hard coral,63,DipsMatt,False,,True,False
943,3885,Dipsastraea maxima,https://coralnet.ucsd.edu/label/3885/,Hard coral,43,DipsMax,False,,True,False
944,6517,Dipsastraea mirabilis,https://coralnet.ucsd.edu/label/6517/,Hard coral,25,Dipmirabil,False,,False,False
945,3054,Dipsastraea pallida,https://coralnet.ucsd.edu/label/3054/,Hard coral,58,DipsPal,False,,True,False
946,6518,Dipsastraea rosaria,https://coralnet.ucsd.edu/label/6518/,Hard coral,26,Diprosaria,False,,False,False
947,6519,Dipsastraea rotumana,https://coralnet.ucsd.edu/label/6519/,Hard coral,26,Diprotuman,False,,False,False
948,3055,Dipsastraea speciosa,https://coralnet.ucsd.edu/label/3055/,Hard coral,56,DipsSpe,False,,True,False
949,1965,Dipsastraea spp.,https://coralnet.ucsd.edu/label/1965/,Hard coral,50,Dip_spp,True,Duplicate of Dipsastraea,False,False
950,6520,Dipsastraea truncata,https://coralnet.ucsd.edu/label/6520/,Hard coral,26,Diptruncat,False,,False,False
951,4506,Dipsastraea veroni,https://coralnet.ucsd.edu/label/4506/,Hard coral,45,DipsVer,False,,True,False
952,6521,Dipsastraea vietnamensis,https://coralnet.ucsd.edu/label/6521/,Hard coral,26,Dipvietnam,False,,False,False
953,1398,Diseased Coral,https://coralnet.ucsd.edu/label/1398/,Hard coral,67,DISCORAL,False,,False,False
954,2049,Distichopora,https://coralnet.ucsd.edu/label/2049/,Hard coral,42,Disticho,False,,True,False
955,2519,Distichopora -,https://coralnet.ucsd.edu/label/2519/,Hard coral,49,DIST,True,Duplicate of Distichopora,False,False
956,6938,Distichopora_branching_closed,https://coralnet.ucsd.edu/label/6938/,Hard coral,0,Dis_b_c,False,,False,False
957,381,Dlabyrinthiformis,https://coralnet.ucsd.edu/label/381/,Hard coral,69,DLAB,True,Duplicate of Diploria labyrinthiformis,False,False
958,379,Dstokesi,https://coralnet.ucsd.edu/label/379/,Hard coral,60,DSTO,True,Duplicate of Dichocoenia stokesi,False,False
959,7251,Duncanopsammia,https://coralnet.ucsd.edu/label/7251/,Hard coral,0,DUN,False,,False,False
960,6479,Echinomorpha nishihirai,https://coralnet.ucsd.edu/label/6479/,Hard coral,46,Echnishihi,False,,False,False
961,192,Echinophyllia,https://coralnet.ucsd.edu/label/192/,Hard coral,76,Echinophyl,False,,True,True
962,1558,Echinophyllia aspera,https://coralnet.ucsd.edu/label/1558/,Hard coral,56,EcAsp,False,,False,False
963,6480,Echinophyllia costata,https://coralnet.ucsd.edu/label/6480/,Hard coral,26,Echcostata,False,,False,False
964,6481,Echinophyllia echinoporoides,https://coralnet.ucsd.edu/label/6481/,Hard coral,26,Echechinop,False,,False,False
965,5032,Echinophyllia_encrusting,https://coralnet.ucsd.edu/label/5032/,Hard coral,52,echenc,False,,False,False
966,6482,Echinophyllia glabra,https://coralnet.ucsd.edu/label/6482/,Hard coral,26,Echglabra,False,,False,False
967,6939,Echinophyllia_laminar,https://coralnet.ucsd.edu/label/6939/,Hard coral,18,Ech_la,False,,False,False
968,3367,Echinophyllia (LOF),https://coralnet.ucsd.edu/label/3367/,Hard coral,40,EPHY,True,Duplicate of Echinophyllia,False,False
969,5033,Echinophyllia_massive,https://coralnet.ucsd.edu/label/5033/,Hard coral,29,echmas,False,,False,False
970,6483,Echinophyllia orpheensis,https://coralnet.ucsd.edu/label/6483/,Hard coral,26,Echorpheen,False,,False,False
971,6484,Echinophyllia patula,https://coralnet.ucsd.edu/label/6484/,Hard coral,26,Echpatula,False,,False,False
972,6940,Echinophyllia_submassive,https://coralnet.ucsd.edu/label/6940/,Hard coral,0,Ech_sub,False,,False,False
973,99,Echinopora,https://coralnet.ucsd.edu/label/99/,Hard coral,81,Echinopora,False,,True,True
974,3533,Echinopora Branching,https://coralnet.ucsd.edu/label/3533/,Hard coral,46,ECHIBR,False,,False,False
975,5034,Echinopora_encrusting,https://coralnet.ucsd.edu/label/5034/,Hard coral,58,ecoenc,False,,False,False
976,6941,Echinopora_encrusting_long_uprights,https://coralnet.ucsd.edu/label/6941/,Hard coral,23,EchPora_en,False,,False,False
977,5035,Echinopora_foliose,https://coralnet.ucsd.edu/label/5035/,Hard coral,61,ecofol,False,,False,False
978,6522,Echinopora gemmacea,https://coralnet.ucsd.edu/label/6522/,Hard coral,29,Echgemmace,False,,False,False
979,6523,Echinopora hirsutissima,https://coralnet.ucsd.edu/label/6523/,Hard coral,29,Echhirsuti,False,,False,False
980,3355,Echinopora lamellosa,https://coralnet.ucsd.edu/label/3355/,Hard coral,34,Ech_lam,False,,False,False
981,6942,Echinopora_laminar,https://coralnet.ucsd.edu/label/6942/,Hard coral,38,EchPora_la,False,,False,False
982,6524,Echinopora pacifica,https://coralnet.ucsd.edu/label/6524/,Hard coral,28,Echpacific,False,,False,False
983,5318,Encrusting 20-50cm,https://coralnet.ucsd.edu/label/5318/,Hard coral,50,ENC2050,False,,False,False
984,5317,Encrusting <20cm,https://coralnet.ucsd.edu/label/5317/,Hard coral,52,ENC20,False,,False,False
985,5319,Encrusting >50cm,https://coralnet.ucsd.edu/label/5319/,Hard coral,46,ENC50,False,,False,False
986,5709,Encrusting coral,https://coralnet.ucsd.edu/label/5709/,Hard coral,61,ENC,False,,False,False
987,4598,Encrusting Coral (PALE),https://coralnet.ucsd.edu/label/4598/,Hard coral,58,PEncr,False,,False,False
988,3350,Encrusting Coscinaraea species,https://coralnet.ucsd.edu/label/3350/,Hard coral,18,Cos_Enc,False,,False,False
989,399,Encrusting gorgonians,https://coralnet.ucsd.edu/label/399/,Hard coral,0,ENGR,False,,False,False
990,595,Encrusting Hard Coral,https://coralnet.ucsd.edu/label/595/,Hard coral,70,ENHr,True,Duplicate of Hard Coral (encrusting),False,False
991,153,Encrusting Montipora,https://coralnet.ucsd.edu/label/153/,Hard coral,74,ENmont,True,Duplicate of Montipora (encrusting),False,False
992,2244,Erythrastrea,https://coralnet.ucsd.edu/label/2244/,Hard coral,47,Eryth,False,,False,False
993,610,Euphyllia,https://coralnet.ucsd.edu/label/610/,Hard coral,74,Euphyllia,False,,True,True
994,5567,Euphyllia ancora,https://coralnet.ucsd.edu/label/5567/,Hard coral,0,Euph ancor,False,,False,False
995,6365,Euphyllia cristata,https://coralnet.ucsd.edu/label/6365/,Hard coral,26,cristata,False,,False,False
996,6366,Euphyllia glabrescens,https://coralnet.ucsd.edu/label/6366/,Hard coral,26,glabrescen,False,,False,False
997,5036,Euphyllia_massive,https://coralnet.ucsd.edu/label/5036/,Hard coral,42,eupmas,False,,False,False
998,6367,Euphyllia paraglabrescens,https://coralnet.ucsd.edu/label/6367/,Hard coral,26,paraglabre,False,,False,False
999,7518,Euphylliidae,https://coralnet.ucsd.edu/label/7518/,Hard coral,0,C_euphil,False,,False,False
1000,6917,Eusmilia,https://coralnet.ucsd.edu/label/6917/,Hard coral,0,Eusmilia,False,,False,False
1001,382,Eusmilia fastigiata,https://coralnet.ucsd.edu/label/382/,Hard coral,72,EFAS,False,,False,True
1002,6670,Eusmilia fastigiata - Bleached,https://coralnet.ucsd.edu/label/6670/,Hard coral,0,CB-EFAS,False,,False,False
1003,6712,Eusmilia fastigiata - Dead,https://coralnet.ucsd.edu/label/6712/,Hard coral,0,CD-EFAS,False,,False,False
1004,4709,Favia,https://coralnet.ucsd.edu/label/4709/,Hard coral,73,fav,False,,False,True
1005,3380,Favia Columnar,https://coralnet.ucsd.edu/label/3380/,Hard coral,54,FavCol,False,,False,False
1006,2291,Favia Encrusting,https://coralnet.ucsd.edu/label/2291/,Hard coral,52,FavEnc,False,,False,False
1007,1552,Favia favus,https://coralnet.ucsd.edu/label/1552/,Hard coral,60,FaFav,True,Duplicate of Dipsastraea favus,False,False
1008,1777,Favia fragum,https://coralnet.ucsd.edu/label/1777/,Hard coral,64,FaviaFrag,False,,True,True
1009,6671,Favia fragum - Bleached,https://coralnet.ucsd.edu/label/6671/,Hard coral,0,CB-FFRA,False,,False,False
1010,6713,Favia fragum - Dead,https://coralnet.ucsd.edu/label/6713/,Hard coral,15,CD-FFRA,False,,False,False
1011,6652,Favia fragum - Intermediate bleaching,https://coralnet.ucsd.edu/label/6652/,Hard coral,0,CI-FFRA,False,,False,False
1012,3246,Favia gravida,https://coralnet.ucsd.edu/label/3246/,Hard coral,68,FAVG,False,,False,False
1013,62,Favia (Indo-Pacific),https://coralnet.ucsd.edu/label/62/,Hard coral,79,Favia,True,Duplicate of Dipsastraea,False,False
1014,3247,Favia leptophylla,https://coralnet.ucsd.edu/label/3247/,Hard coral,60,FAVL,False,,False,False
1015,3307,Favia Massive,https://coralnet.ucsd.edu/label/3307/,Hard coral,50,FavMa,False,,False,False
1016,1553,Favia pallida,https://coralnet.ucsd.edu/label/1553/,Hard coral,61,FaPall,True,Duplicate of Dipsastraea pallida,False,False
1017,969,Favia speciosa,https://coralnet.ucsd.edu/label/969/,Hard coral,61,FaviaS,True,Duplicate of Dipsastraea speciosa,False,False
1018,970,Favia stelligera,https://coralnet.ucsd.edu/label/970/,Hard coral,69,FaviaSt,True,Duplicate of Goniastrea stelligera,False,False
1019,5493,Favia stelligera_bleached,https://coralnet.ucsd.edu/label/5493/,Hard coral,47,FSTE_BL,False,,False,False
1020,2292,Favia Sub-massive,https://coralnet.ucsd.edu/label/2292/,Hard coral,58,FavSM,False,,False,False
1021,174,Favidae-Mussidae massive/meandroid,https://coralnet.ucsd.edu/label/174/,Hard coral,79,FAV-MUS,False,,False,False
1022,2596,Favidae-Mussidae massive/meandroid Bleached,https://coralnet.ucsd.edu/label/2596/,Hard coral,69,FAV-MUS-B*,False,,False,False
1023,983,Faviidae,https://coralnet.ucsd.edu/label/983/,Hard coral,70,Faviidae,False,,False,False
1024,2585,Faviidae Siderastreidae,https://coralnet.ucsd.edu/label/2585/,Hard coral,25,FAV_SID,False,,False,False
1025,198,Faviid - Unidentified,https://coralnet.ucsd.edu/label/198/,Hard coral,34,FAV-U,False,,False,False
1026,115,Favites,https://coralnet.ucsd.edu/label/115/,Hard coral,81,Favites,False,,True,True
1027,2110,Favites abdita,https://coralnet.ucsd.edu/label/2110/,Hard coral,63,FavAbd,False,,True,False
1028,1554,Favites acuticollis,https://coralnet.ucsd.edu/label/1554/,Hard coral,55,FavAcu,False,,True,False
1029,6525,Favites chinensis,https://coralnet.ucsd.edu/label/6525/,Hard coral,26,Favchinens,False,,False,False
1030,6526,Favites colemani,https://coralnet.ucsd.edu/label/6526/,Hard coral,26,Favcoleman,False,,False,False
1031,4486,Favites complanata,https://coralnet.ucsd.edu/label/4486/,Hard coral,53,FavCom,False,,True,False
1032,5037,Favites_encrusting,https://coralnet.ucsd.edu/label/5037/,Hard coral,67,faienc,False,,False,False
1033,1950,Favites flexuosa,https://coralnet.ucsd.edu/label/1950/,Hard coral,60,FavFlex,False,,True,False
1034,971,Favites halicora,https://coralnet.ucsd.edu/label/971/,Hard coral,61,FavHal,False,,True,False
1035,6527,Favites magnistellata,https://coralnet.ucsd.edu/label/6527/,Hard coral,26,Favmagnist,False,,False,False
1036,3314,Favites (massive),https://coralnet.ucsd.edu/label/3314/,Hard coral,57,Fav_mass,False,,True,False
1037,5038,Favites_massive,https://coralnet.ucsd.edu/label/5038/,Hard coral,55,faimas,True,Duplicate of Favites (massive),False,False
1038,3934,Favites micropentagonus,https://coralnet.ucsd.edu/label/3934/,Hard coral,33,FavMic,False,,True,False
1039,6528,Favites paraflexuosa,https://coralnet.ucsd.edu/label/6528/,Hard coral,26,Favparafle,False,,False,False
1040,972,Favites pentagona,https://coralnet.ucsd.edu/label/972/,Hard coral,66,FavPent,False,,True,False
1041,6529,Favites rotundata,https://coralnet.ucsd.edu/label/6529/,Hard coral,26,Favrotunda,False,,False,False
1042,1952,Favites sp.,https://coralnet.ucsd.edu/label/1952/,Hard coral,60,Fav_spe,True,Duplicate of Favites,False,False
1043,6530,Favites stylifera,https://coralnet.ucsd.edu/label/6530/,Hard coral,26,Favstylife,False,,False,False
1044,6943,Favites_submassive,https://coralnet.ucsd.edu/label/6943/,Hard coral,24,Fav_sub,False,,False,False
1045,2293,Favites Sub-massive,https://coralnet.ucsd.edu/label/2293/,Hard coral,54,FaviSM,False,,False,False
1046,6531,Favites valenciennesi,https://coralnet.ucsd.edu/label/6531/,Hard coral,26,Favvalenci,False,,False,False
1047,383,Ffragum,https://coralnet.ucsd.edu/label/383/,Hard coral,45,FFRA,True,Duplicate of Favia fragum,False,False
1048,7252,Fimbriaphyllia,https://coralnet.ucsd.edu/label/7252/,Hard coral,15,FIM,False,,False,False
1049,6368,Fimbriaphyllia ancora,https://coralnet.ucsd.edu/label/6368/,Hard coral,26,ancora,False,,False,False
1050,6369,Fimbriaphyllia divisa,https://coralnet.ucsd.edu/label/6369/,Hard coral,28,divisa,False,,False,False
1051,5488,Fimbriaphyllia_massive,https://coralnet.ucsd.edu/label/5488/,Hard coral,41,fimmas,False,,False,False
1052,6370,Fimbriaphyllia paraancora,https://coralnet.ucsd.edu/label/6370/,Hard coral,26,paraancora,False,,False,False
1053,1414,"Fine branching non-Acroporids, Seriatopora,",https://coralnet.ucsd.edu/label/1414/,Hard coral,71,BRA_FIN_Se,True,Duplicate of Seriatopora,False,False
1054,3274,Fire Coral 1,https://coralnet.ucsd.edu/label/3274/,Hard coral,44,FCor,False,,False,False
1055,6879,Flabellum,https://coralnet.ucsd.edu/label/6879/,Hard coral,0,FLL,False,,False,False
1056,2437,Focal Coral Colony,https://coralnet.ucsd.edu/label/2437/,Hard coral,58,FCC,False,,False,False
1057,7535,Foliaceous,https://coralnet.ucsd.edu/label/7535/,Hard coral,24,Foleaceous,False,,False,False
1058,7534,Foliaceous Coral,https://coralnet.ucsd.edu/label/7534/,Hard coral,56,FolCor,False,,False,False
1059,5280,Foliose 20-50cm,https://coralnet.ucsd.edu/label/5280/,Hard coral,51,Fol2050,False,,False,False
1060,5279,Foliose <20cm,https://coralnet.ucsd.edu/label/5279/,Hard coral,55,Fol20,False,,False,False
1061,5281,Foliose >50cm,https://coralnet.ucsd.edu/label/5281/,Hard coral,48,Fol50,False,,False,False
1062,3098,Foliose Hard Coral,https://coralnet.ucsd.edu/label/3098/,Hard coral,48,FHC,True,Duplicate of Hard Coral (foliose),False,False
1063,5405,Fully Bleached Agaricia agricites,https://coralnet.ucsd.edu/label/5405/,Hard coral,45,FBAA,False,,False,False
1064,7615,Fully Bleached Coral,https://coralnet.ucsd.edu/label/7615/,Hard coral,0,FBL,False,,False,False
1065,5411,Fully Bleached Diploria labyrinthiformis,https://coralnet.ucsd.edu/label/5411/,Hard coral,35,FBDL,False,,False,False
1066,5407,Fully Bleached Orbicella Annularis,https://coralnet.ucsd.edu/label/5407/,Hard coral,53,FBOA,False,,False,False
1067,5409,Fully Bleached Orbicella faveolata,https://coralnet.ucsd.edu/label/5409/,Hard coral,52,FBOF,False,,False,False
1068,63,Fungia,https://coralnet.ucsd.edu/label/63/,Hard coral,80,Fungia,False,,True,True
1069,2148,Fungia Bleached,https://coralnet.ucsd.edu/label/2148/,Hard coral,49,FREE_BLC,True,Duplicate of Bleached Fungia,False,False
1070,3321,Fungia fungites,https://coralnet.ucsd.edu/label/3321/,Hard coral,32,Fung_fung,False,,False,False
1071,6944,Fungia_massive,https://coralnet.ucsd.edu/label/6944/,Hard coral,0,Fun_mas,False,,False,False
1072,2177,Fungia scutaria bleached,https://coralnet.ucsd.edu/label/2177/,Hard coral,34,Funscu BL,True,Duplicate of Bleached Lobactis scutaria,False,False
1073,191,Fungiidae,https://coralnet.ucsd.edu/label/191/,Hard coral,67,FUNGIID,False,,True,False
1074,5113,Fungiidae_massive,https://coralnet.ucsd.edu/label/5113/,Hard coral,33,funmas,False,,False,False
1075,4992,Fused Branching Acropora,https://coralnet.ucsd.edu/label/4992/,Hard coral,53,Fus_Acr_Br,False,,False,False
1076,760,Galaxea,https://coralnet.ucsd.edu/label/760/,Hard coral,80,Galaxea,False,,True,True
1077,6113,Galaxea astreata,https://coralnet.ucsd.edu/label/6113/,Hard coral,39,GALA,False,,False,False
1078,6945,Galaxea_branching_closed,https://coralnet.ucsd.edu/label/6945/,Hard coral,0,Gal_b_c,False,,False,False
1079,5041,Galaxea_encrusting,https://coralnet.ucsd.edu/label/5041/,Hard coral,54,galenc,False,,False,False
1080,1968,Galaxea fascicularis,https://coralnet.ucsd.edu/label/1968/,Hard coral,66,GalFasc,False,,True,False
1081,6371,Galaxea horrescens,https://coralnet.ucsd.edu/label/6371/,Hard coral,26,horrescens,False,,False,False
1082,5042,Galaxea_massive,https://coralnet.ucsd.edu/label/5042/,Hard coral,52,galmas,False,,False,False
